FileName,index_type,M,efConstruction,ef,nlist,nprobe,m,nbits,reorder_k,dataCoord*segment*maxSize,queryCoord*autoHandoff,queryCoord*autoBalance,common*gracefulTime,dataNode*segment*insertBufSize,rootCoord*minSegmentSizeToEnableIndex,dataCoord*segment*sealProportion,construction_time,memory,recall,search_time,construct_dc_counts,search_dc_counts
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,36,224,846,9503,8,128,3,236,3861,False,True,32242,5024786253,9991,26,0.0,0,0.21501000000000003,0.10732980193570252,1520480,1073298019
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,21,428,938,9833,16,16,1,295,9118,False,False,51044,6056078705,426,91,0.0,0,0.95232,0.1049799235537648,8988000,1049799235
vdb_random-100-match-kw-small-vocab-no-filters,FLAT,8,393,391,1081,86,1,1,715,9166,True,False,99616,9000429988,1582,53,0.0,0,0.99997,0.09901185953058303,1000000,990118595
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,33,423,578,9488,5,32,3,889,1736,True,False,80752,7828826379,9221,51,0.0,0,0.10179999999999999,0.03847135952673851,948800,384713595
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,22,335,958,5061,34,4,1,276,4646,False,False,44884,5876394217,2533,72,0.0,0,0.9560900000000001,0.11623757993802428,7370000,1162375799
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,18,467,521,7141,14,64,3,839,9904,False,True,72441,1482613042,5793,50,0.0,0,0.88556,0.07500726743601259,8406000,750072674
vdb_random-100-match-kw-small-vocab-no-filters,IVF_FLAT,63,218,634,7192,79,32,6,414,8114,True,True,70921,65464044,4493,51,0.0,0,0.99997,0.08648190270178016,11363360,864819027
vdb_random-100-match-kw-small-vocab-no-filters,IVF_FLAT,54,73,838,7032,63,1,2,454,5390,True,False,30710,6073180331,4644,68,0.0,0,0.99997,0.0868190157227218,8860320,868190157
vdb_random-100-match-kw-small-vocab-no-filters,AUTOINDEX,8,372,893,6829,61,64,9,888,6562,True,False,86777,8901436755,4138,72,0.0,0,0.25159000000000004,0.01908954302780329,1000000,190895430
vdb_random-100-match-kw-small-vocab-no-filters,IVF_FLAT,20,34,826,5234,72,1,7,369,1984,True,True,61024,962460161,5631,89,0.0,0,0.99997,0.08287850902415811,7536960,828785090
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,52,380,897,2238,98,8,8,170,2847,False,False,48834,1165680179,8465,32,0.0,0,0.97867,0.004801190458238124,1700,48011904
vdb_random-100-match-kw-small-vocab-no-filters,IVF_FLAT,11,169,694,9544,35,128,3,540,8519,True,False,18013,1641561660,8679,55,0.0,0,0.99997,0.09496323517523704,6680800,949632351
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,52,392,454,8772,78,64,2,582,3435,True,False,85266,4850020384,1135,28,0.0,0,0.99785,0.005198216112330555,5820,51982161
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,34,355,653,2158,67,16,9,702,6998,True,True,34407,4686165182,1861,56,0.0,0,0.9983299999999999,0.005084826005622743,7020,50848260
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,48,172,815,2286,74,128,5,232,591,False,False,48870,8308543123,8883,86,0.0,0,0.9867,0.0047224005684256545,2320,47224005
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,28,136,233,382,8,64,1,902,3890,False,True,62984,8777398364,3987,73,0.0,0,0.56779,0.0032136547844856967,9020,32136547
vdb_random-100-match-kw-small-vocab-no-filters,FLAT,24,204,754,8063,29,1,1,837,829,True,False,24765,583631566,1442,51,0.0,0,0.99997,0.098838458256796,1000000,988384582
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,13,247,272,9885,37,1,8,770,2696,True,True,21365,56416678,9946,41,0.0,0,0.97475,0.053538293065503235,7314900,535382930
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,32,448,276,4381,9,16,9,981,1174,False,True,26675,8101367170,9800,53,0.0,0,0.76358,0.025780998915433864,788580,257809989
vdb_random-100-match-kw-small-vocab-no-filters,FLAT,56,240,737,9993,81,32,2,366,3348,True,False,19010,9196734989,658,6,0.0,0,0.99997,0.09711317848414182,1000000,971131784
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,28,437,793,3674,84,8,1,801,9719,True,False,3157,2170740914,454,15,0.0,0,0.9989000000000002,0.0053813142701983445,8010,53813142
vdb_random-100-match-kw-small-vocab-no-filters,AUTOINDEX,13,165,312,4174,17,8,4,413,427,False,True,97984,4284969008,7505,89,0.0,0,0.24991,0.01937570311129092,1000000,193757031
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,48,141,362,1682,70,32,5,713,4800,True,True,75946,4355893385,410,86,0.0,0,0.9983299999999999,0.005161977326497436,7130,51619773
